b g r count
92 188 158 10
92 188 164 14
92 188 178 1
92 189 157 7
92 189 162 14
92 189 163 10
92 189 169 2
92 189 175 1
92 190 160 3
92 190 166 9
92 190 168 11
92 190 174 2
92 191 165 5
92 191 171 9
92 191 173 3
92 192 156 1
92 192 162 7
92 192 164 4
92 192 170 6
92 192 174 7
92 193 148 1
92 193 161 2
92 193 167 4
92 193 168 8
92 193 171 5
92 193 172 1
92 194 152 2
92 194 159 3
92 194 166 4
92 194 169 9
92 194 176 3
92 194 177 2
92 195 144 1
92 195 150 1
92 195 164 3
92 195 167 2
92 195 168 2
92 195 174 5
92 196 161 1
92 196 163 3
92 196 165 1
92 196 171 6
92 196 173 12
92 197 134 1
92 197 152 1
92 197 164 3
92 197 170 3
92 197 176 6
92 197 178 2
92 198 161 1
92 198 169 3
92 198 175 4
92 199 150 1
92 199 166 1
92 199 167 4
92 199 172 5
92 199 173 6
92 199 180 1
92 200 157 1
92 200 164 1
92 200 171 9
92 200 178 1
92 201 152 1
92 201 169 7
92 201 175 4
92 201 199 1
92 202 166 3
92 202 168 4
92 202 173 2
92 202 176 2
92 202 178 1
92 202 220 1
92 203 153 1
92 203 171 4
92 203 175 1
92 203 183 1
92 203 189 1
92 204 170 8
92 204 174 3
92 204 180 5
92 204 196 1
92 204 217 1
92 205 167 1
92 205 168 4
92 205 171 11
92 205 172 9
92 205 177 4
92 205 178 2
92 206 169 6
92 206 176 5
92 206 182 2
92 206 199 1
92 207 163 1
92 207 167 4
92 207 168 3
92 207 174 5
92 207 180 1
92 207 190 1
92 207 217 1
92 207 218 2
92 208 155 1
92 208 161 1
92 208 165 2
92 208 171 5
92 208 173 7
92 208 179 6
92 208 215 1
92 208 219 1
92 209 170 3
92 209 176 9
92 209 178 11
92 209 182 1
92 209 216 2
92 210 167 3
92 210 169 5
92 210 175 4
92 210 181 9
92 210 191 1
92 210 215 1
92 210 221 1
92 210 227 2
92 211 166 3
92 211 172 6
92 211 173 7
92 211 180 12
92 211 182 7
92 211 183 2
92 211 213 1
92 211 220 3
92 212 164 1
92 212 171 4
92 212 177 19
92 212 178 16
92 212 181 5
92 212 207 1
92 212 217 2
92 212 218 2
92 212 224 1
92 213 169 5
92 213 175 9
92 213 179 12
92 213 199 1
92 213 215 1
92 213 223 1
92 214 160 1
92 214 166 1
92 214 168 3
92 214 173 5
92 214 174 6
92 214 176 11
92 214 178 22
92 214 184 2
92 214 196 1
92 214 198 1
92 214 206 1
92 214 220 2
92 214 226 1
92 215 171 7
92 215 175 12
92 215 181 23
92 215 183 6
92 215 187 1
92 215 189 1
92 215 195 1
92 215 205 1
92 215 211 1
92 215 219 1
92 216 172 7
92 216 174 7
92 216 180 10
92 216 216 1
92 216 222 1
92 217 167 1
92 217 168 3
92 217 171 3
92 217 177 5
92 217 178 8
92 217 185 6
92 217 198 1
92 217 201 2
92 218 176 8
92 218 182 10
92 218 183 17
92 218 206 2
92 218 219 1
92 219 168 3
92 219 174 7
92 219 180 10
92 219 187 8
92 219 188 2
92 219 194 1
92 219 210 1
92 219 217 1
92 219 220 3
92 220 171 1
92 220 173 1
92 220 178 8
92 220 179 3
92 220 185 10
92 220 208 1
92 220 209 2
92 221 176 6
92 221 182 16
92 221 184 5
92 221 212 3
92 221 214 2
92 221 218 1
92 222 169 2
92 222 175 4
92 222 181 11
92 222 187 17
92 222 189 4
92 222 197 1
92 222 211 1
92 222 215 1
92 222 221 2
92 223 172 1
92 223 173 1
92 223 180 8
92 223 186 16
92 223 190 4
92 223 196 1
92 223 210 1
92 223 212 1
92 223 213 3
92 223 220 1
92 224 177 5
92 224 178 3
92 224 183 15
92 224 184 14
92 224 187 5
92 224 188 9
92 224 194 2
92 224 201 1
92 224 208 2
92 224 211 2
92 224 217 1
92 225 169 1
92 225 182 3
92 225 185 14
92 225 192 8
92 225 193 1
92 225 198 1
92 225 199 1
92 225 209 2
92 226 180 8
92 226 184 10
92 226 190 10
92 226 196 1
92 226 204 1
92 226 206 2
92 226 220 1
92 227 179 3
92 227 181 6
92 227 183 10
92 227 187 21
92 227 189 14
92 227 195 2
92 227 205 2
92 227 211 2
92 227 219 1
92 228 180 2
92 228 186 10
92 228 192 6
92 228 194 3
92 228 204 2
92 229 178 1
92 229 185 5
92 229 191 10
92 229 197 2
92 229 198 1
92 229 215 1
92 229 221 1
92 229 225 1
92 230 183 2
92 230 188 1
92 230 189 9
92 230 196 3
92 230 212 1
92 230 219 2
92 230 222 2
92 231 187 2
92 231 193 1
92 231 194 3
92 231 198 1
92 231 220 1
92 232 191 2
92 232 219 1
92 233 194 2
92 233 218 1
92 233 224 1
92 234 199 1
92 234 221 1
93 62 219 1
93 63 212 1
93 64 209 1
93 64 233 1
93 65 219 1
93 66 206 1
93 66 230 1
93 67 204 1
93 67 209 1
93 67 227 2
93 68 202 1
93 68 218 1
93 68 226 2
93 69 199 1
93 69 223 2
93 69 225 1
93 69 229 1
93 70 202 2
93 70 232 1
93 70 238 1
93 70 239 1
93 71 219 2
93 71 220 1
93 71 230 1
93 72 204 1
93 72 229 1
93 73 202 1
93 73 216 1
93 73 226 2
93 73 232 3
93 74 193 2
93 74 220 1
93 74 221 1
93 75 212 2
93 75 218 1
93 75 222 1
93 75 228 1
93 75 230 1
93 75 234 2
93 76 191 1
93 76 197 2
93 76 203 2
93 76 209 1
93 76 221 1
93 77 148 1
93 77 194 1
93 77 208 3
93 77 214 1
93 77 218 2
93 77 224 2
93 77 225 2
93 77 232 2
93 78 186 1
93 78 200 1
93 78 206 1
93 78 213 3
93 78 216 1
93 78 223 3
93 78 229 1
93 78 240 1
93 79 157 1
93 79 185 1
93 79 197 1
93 79 205 3
93 79 210 1
93 79 211 1
93 79 227 1
93 80 190 1
93 80 195 1
93 80 212 2
93 80 220 2
93 80 225 1
93 80 232 3
93 80 236 1
93 81 199 1
93 81 207 2
93 81 211 2
93 81 217 1
93 81 229 2
93 81 231 2
93 81 233 4
93 81 235 2
93 82 184 2
93 82 192 1
93 82 198 3
93 82 204 1
93 82 208 3
93 82 214 3
93 82 228 2
93 82 232 2
93 83 149 1
93 83 190 1
93 83 197 6
93 83 207 3
93 83 213 4
93 83 219 1
93 83 220 1
93 83 229 2
93 83 230 1
93 84 181 1
93 84 188 1
93 84 195 3
93 84 200 3
93 84 201 1
93 84 204 3
93 84 205 2
93 84 211 1
93 84 218 1
93 84 224 2
93 84 234 2
93 84 235 3
93 85 125 1
93 85 180 2
93 85 192 4
93 85 199 1
93 85 202 5
93 85 210 1
93 85 215 3
93 85 216 2
93 85 222 1
93 85 226 1
93 85 239 1
93 85 240 1
93 86 177 1
93 86 183 1
93 86 190 2
93 86 191 2
93 86 197 2
93 86 201 6
93 86 207 1
93 86 220 2
93 86 221 1
93 86 225 1
93 86 231 2
93 86 237 3
93 86 243 1
93 87 144 1
93 87 194 1
93 87 196 1
93 87 198 1
93 87 204 5
93 87 206 4
93 87 212 3
93 87 228 3
93 87 230 3
93 87 234 2
93 87 236 1
93 88 149 1
93 88 150 1
93 88 179 1
93 88 180 1
93 88 197 1
93 88 203 3
93 88 209 4
93 88 217 1
93 88 219 1
93 88 233 1
93 88 239 1
93 89 155 1
93 89 164 1
93 89 178 1
93 89 184 1
93 89 185 1
93 89 190 2
93 89 192 2
93 89 195 1
93 89 202 4
93 89 215 1
93 89 225 2
93 89 232 2
93 90 182 2
93 90 189 1
93 90 199 1
93 90 205 1
93 90 206 1
93 90 213 5
93 90 216 1
93 90 223 1
93 90 229 2
93 90 230 1
93 90 236 1
93 90 243 3
93 91 180 1
93 91 187 2
93 91 204 1
93 91 214 1
93 91 227 1
93 91 240 3
93 91 241 2
93 91 244 1
93 92 142 1
93 92 184 3
93 92 195 1
93 92 202 3
93 92 242 1
93 93 163 1
93 93 183 1
93 93 187 3
93 93 193 1
93 93 199 1
93 93 201 1
93 93 207 2
93 93 223 2
93 93 229 1
93 93 237 1
93 93 241 1
93 93 247 1
93 94 138 1
93 94 150 1
93 94 198 1
93 94 204 2
93 94 206 3
93 94 216 1
93 94 234 1
93 94 236 2
93 94 238 1
93 95 189 1
93 95 190 1
93 95 195 1
93 95 203 3
93 95 213 1
93 95 237 1
93 95 243 1
93 95 250 1
93 96 147 1
93 96 201 1
93 96 218 1
93 97 145 2
93 97 192 1
93 97 209 1
93 97 210 2
93 97 215 2
93 97 216 1
93 97 239 1
93 97 245 3
93 98 143 1
93 98 243 1
93 98 251 1
93 99 134 1
93 99 142 1
93 99 158 1
93 100 215 1
93 101 131 1
93 101 138 1
93 102 135 1
93 102 140 1
93 102 175 1
93 102 213 1
93 102 246 2
93 103 137 2
93 103 143 1
93 103 167 1
93 103 211 1
93 104 202 1
93 105 139 1
93 105 145 1
93 105 213 1
93 105 217 1
93 106 138 1
93 106 144 1
93 107 135 1
93 107 219 1
93 108 140 2
93 109 145 1
93 110 183 1
93 110 189 1
93 110 213 1
93 112 185 1
93 114 176 1
93 115 181 1
93 115 197 1
93 116 178 1
93 117 189 1
93 119 189 1
93 120 117 1
93 120 184 1
93 123 112 1
93 123 118 1
93 125 114 1
93 125 120 1
93 127 121 1
93 129 189 1
93 131 125 1
93 138 189 1
93 139 180 1
93 143 125 1
93 149 144 1
93 150 152 1
93 151 186 1
93 155 155 1
93 156 147 1
93 157 151 1
93 157 152 1
93 159 164 1
93 160 153 1
93 161 166 1
93 163 133 1
93 164 138 1
93 165 142 1
93 165 153 1
93 165 173 1
93 169 158 1
93 170 149 1
93 171 130 1
93 171 160 1
93 171 164 1
93 172 161 1
93 173 142 1
93 174 149 1
93 175 132 1
93 175 140 1
93 176 197 1
93 177 149 1
93 178 146 1
93 179 145 1
93 180 147 2
93 181 145 1
93 182 156 1
93 182 162 1
93 183 148 2
93 183 154 3
93 183 160 1
93 183 164 1
93 184 158 8
93 184 159 1
93 184 161 2
93 185 156 11
93 185 160 3
93 186 155 4
93 186 157 11
93 186 159 7
93 187 152 2
93 187 156 10
93 187 162 8
93 187 163 4
93 187 170 4
93 188 144 1
93 188 151 1
93 188 161 13
93 188 167 3
93 188 168 2
93 188 173 1
93 188 174 1
93 189 149 1
93 189 159 11
93 189 165 8
93 189 172 2
93 190 140 1
93 190 156 1
93 190 158 4
93 190 163 5
93 190 164 10
93 190 170 3
93 191 147 1
93 191 149 2
93 191 161 5
93 191 167 10
93 191 169 9
93 191 175 1
93 192 152 4
93 192 160 3
93 192 166 15
93 192 172 4
93 192 176 2
93 193 145 1
93 193 163 6
93 193 165 4
93 193 171 7
93 193 175 1
93 194 162 3
93 194 168 6
93 194 169 10
93 194 172 3
93 194 173 3
93 195 148 1
93 195 154 1
93 195 167 1
93 195 170 10
93 195 177 4
93 195 178 1
93 196 168 1
93 196 169 2
93 196 175 1
93 197 150 2
93 197 162 1
93 197 164 2
93 197 166 1
93 197 172 6
93 197 174 4
93 198 165 2
93 198 171 2
93 198 177 3
93 198 179 2
93 199 146 1
93 199 160 1
93 199 163 1
93 199 170 1
93 199 176 4
93 200 167 7
93 200 168 5
93 200 173 1
93 200 174 7
93 201 165 1
93 201 172 3
93 201 178 1
93 201 179 1
93 202 154 2
93 202 156 1
93 202 170 7
93 202 176 6
93 202 193 1
93 203 151 1
93 203 167 6
93 203 169 7
93 203 174 2
93 203 175 6
93 203 177 6
93 203 179 2
93 204 172 3
93 204 176 3
93 204 184 1
93 205 171 5
93 205 175 4
93 205 181 5
93 205 187 1
93 205 197 1
93 205 217 2
93 206 168 2
93 206 169 4
93 206 172 8
93 206 173 5
93 206 178 4
93 206 179 4
93 206 186 1
93 207 167 2
93 207 170 4
93 207 177 11
93 207 194 1
93 207 220 6
93 208 165 1
93 208 168 5
93 208 169 3
93 208 175 10
93 208 181 3
93 208 199 1
93 208 218 1
93 208 219 4
93 209 156 1
93 209 166 4
93 209 172 7
93 209 174 9
93 209 180 9
93 209 220 2
93 210 165 1
93 210 171 3
93 210 177 12
93 210 179 13
93 210 183 3
93 210 187 1
93 210 217 3
93 210 219 2
93 211 168 2
93 211 170 4
93 211 176 11
93 211 182 7
93 211 192 2
93 211 206 1
93 211 222 2
93 211 223 2
93 211 230 1
93 212 167 1
93 212 173 8
93 212 174 7
93 212 181 9
93 212 183 1
93 212 184 1
93 212 203 1
93 212 221 2
93 212 227 1
93 213 165 1
93 213 172 2
93 213 178 18
93 213 179 16
93 213 182 10
93 213 202 1
93 213 219 2
93 214 163 1
93 214 170 2
93 214 176 3
93 214 180 14
93 214 186 1
93 214 200 1
93 214 206 1
93 214 223 1
93 214 224 1
93 215 167 2
93 215 169 2
93 215 174 5
93 215 175 9
93 215 177 5
93 215 179 14
93 215 185 2
93 215 191 1
93 215 221 1
93 216 172 6
93 216 176 8
93 216 182 13
93 216 184 5
93 216 190 1
93 216 196 1
93 216 206 2
93 216 218 1
93 216 220 1
93 217 171 8
93 217 173 6
93 217 175 4
93 217 181 14
93 217 187 1
93 217 211 2
93 217 223 1
93 217 225 1
93 218 169 1
93 218 172 1
93 218 178 5
93 218 179 6
93 218 186 3
93 218 208 1
93 218 209 1
93 219 170 1
93 219 177 4
93 219 183 14
93 219 184 10
93 219 190 1
93 219 197 2
93 219 200 1
93 219 207 1
93 219 214 2
93 219 220 2
93 220 169 1
93 220 175 2
93 220 181 12
93 220 188 4
93 220 189 5
93 220 195 1
93 220 198 1
93 220 199 1
93 220 211 1
93 220 218 1
93 221 174 5
93 221 179 7
93 221 180 6
93 221 186 13
93 221 209 2
93 221 210 2
93 222 177 3
93 222 183 10
93 222 185 5
93 222 191 1
93 222 213 1
93 222 215 2
93 222 225 2
93 223 176 2
93 223 182 8
93 223 188 21
93 223 190 1
93 223 192 2
93 223 212 3
93 223 216 1
93 223 223 1
93 224 181 5
93 224 187 11
93 224 191 1
93 224 197 2
93 224 204 1
93 224 213 2
93 224 214 1
93 225 179 5
93 225 184 9
93 225 185 10
93 225 188 16
93 225 189 8
93 225 195 1
93 225 202 1
93 225 218 1
93 226 183 4
93 226 186 17
93 226 193 9
93 226 194 3
93 226 210 1
93 226 223 1
93 227 181 6
93 227 185 13
93 227 191 16
93 227 197 2
93 227 204 1
93 227 207 1
93 227 209 3
93 227 215 2
93 228 178 1
93 228 180 3
93 228 182 4
93 228 184 4
93 228 188 11
93 228 190 18
93 228 196 6
93 228 212 1
93 228 218 1
93 228 220 2
93 229 181 1
93 229 187 5
93 229 193 9
93 229 195 10
93 229 217 2
93 229 223 1
93 230 178 1
93 230 192 8
93 230 198 1
93 230 199 1
93 230 216 1
93 230 222 1
93 231 184 1
93 231 189 2
93 231 190 4
93 231 197 6
93 231 213 1
93 231 219 2
93 231 220 4
93 231 223 1
93 232 194 2
93 232 195 1
93 232 199 1
93 233 226 1
93 234 195 1
93 234 225 1
94 56 245 1
94 63 216 1
94 64 223 1
94 65 214 1
94 66 220 1
94 66 225 1
94 67 217 1
94 68 210 1
94 69 179 1
94 69 227 1
94 70 196 1
94 70 202 1
94 70 226 1
94 71 223 2
94 72 201 1
94 72 228 1
94 72 231 1
94 73 199 1
94 73 200 1
94 73 212 1
94 73 219 1
94 73 225 1
94 73 229 1
94 73 230 1
94 73 235 1
94 74 187 1
94 74 197 1
94 74 203 1
94 74 227 1
94 74 240 1
94 75 196 1
94 75 202 3
94 75 208 1
94 75 216 1
94 75 221 1
94 75 226 1
94 76 189 1
94 76 193 2
94 76 205 2
94 76 223 2
94 76 231 1
94 77 198 1
94 77 210 2
94 77 212 2
94 77 218 2
94 77 222 1
94 77 228 1
94 77 240 1
94 77 245 1
94 78 131 1
94 78 186 1
94 78 190 1
94 78 195 2
94 78 215 2
94 78 226 1
94 78 250 1
94 79 200 3
94 79 201 3
94 79 207 1
94 79 217 1
94 79 224 1
94 79 230 5
94 79 240 1
94 80 152 1
94 80 186 1
94 80 192 1
94 80 206 1
94 80 212 1
94 80 215 1
94 80 216 3
94 80 222 2
94 80 228 2
94 81 165 1
94 81 189 3
94 81 191 1
94 81 196 3
94 81 203 1
94 81 213 5
94 81 226 4
94 81 227 2
94 81 233 2
94 81 243 1
94 82 188 1
94 82 200 4
94 82 202 2
94 82 208 3
94 82 212 3
94 82 230 1
94 82 232 1
94 82 234 4
94 82 242 1
94 83 156 1
94 83 185 1
94 83 187 2
94 83 199 1
94 83 205 1
94 83 207 1
94 83 209 1
94 83 215 3
94 83 217 2
94 83 223 1
94 83 229 1
94 83 233 4
94 84 126 1
94 84 154 1
94 84 190 1
94 84 198 1
94 84 204 1
94 84 208 1
94 84 214 1
94 84 228 1
94 84 230 2
94 84 231 3
94 84 238 1
94 85 175 1
94 85 189 2
94 85 195 3
94 85 205 2
94 85 206 1
94 85 212 1
94 85 219 1
94 85 225 1
94 85 226 3
94 85 235 3
94 86 181 2
94 86 193 1
94 86 200 3
94 86 203 2
94 86 211 1
94 86 217 1
94 86 223 1
94 86 227 3
94 86 233 2
94 86 240 2
94 87 184 1
94 87 191 1
94 87 192 4
94 87 202 1
94 87 214 1
94 87 222 3
94 87 224 1
94 87 232 2
94 88 147 1
94 88 177 1
94 88 189 2
94 88 195 3
94 88 199 1
94 88 201 2
94 88 205 3
94 88 207 1
94 88 213 2
94 88 219 2
94 88 229 3
94 88 235 1
94 88 237 1
94 89 181 2
94 89 188 3
94 89 194 1
94 89 212 2
94 89 218 1
94 89 220 1
94 89 228 1
94 89 242 2
94 90 156 1
94 90 179 1
94 90 185 3
94 90 186 1
94 90 193 1
94 90 195 1
94 90 203 3
94 90 215 1
94 90 216 1
94 90 219 1
94 90 226 2
94 90 239 2
94 90 245 1
94 90 246 1
94 91 141 1
94 91 146 1
94 91 183 1
94 91 190 1
94 91 194 1
94 91 200 3
94 91 201 1
94 91 206 1
94 91 207 1
94 91 230 1
94 91 231 1
94 91 237 1
94 91 244 4
94 92 181 1
94 92 188 1
94 92 198 1
94 92 205 4
94 92 212 1
94 92 215 4
94 92 216 1
94 92 222 1
94 92 228 2
94 92 235 1
94 92 241 3
94 92 242 2
94 92 245 3
94 92 246 1
94 93 143 1
94 93 161 1
94 93 189 3
94 93 191 4
94 93 196 1
94 93 197 1
94 93 233 1
94 93 243 1
94 93 249 1
94 94 188 1
94 94 194 1
94 94 202 2
94 94 208 1
94 94 210 1
94 94 212 2
94 94 230 2
94 94 238 1
94 94 242 2
94 94 248 1
94 95 145 1
94 95 193 1
94 95 199 1
94 95 205 1
94 95 207 1
94 95 209 1
94 95 217 1
94 95 237 1
94 95 245 1
94 95 247 1
94 96 196 1
94 96 204 1
94 96 214 1
94 96 234 1
94 96 238 2
94 97 141 1
94 97 178 1
94 97 201 1
94 97 202 2
94 97 205 1
94 97 206 1
94 97 212 1
94 97 225 1
94 97 235 1
94 97 242 2
94 98 176 1
94 98 200 1
94 98 240 1
94 98 241 1
94 99 132 1
94 99 208 1
94 99 221 1
94 99 238 1
94 100 135 1
94 100 143 1
94 100 197 1
94 100 219 2
94 100 237 1
94 100 253 1
94 101 140 1
94 101 204 1
94 101 212 1
94 102 221 1
94 103 136 1
94 103 137 1
94 103 214 1
94 104 138 1
94 104 144 1
94 105 137 1
94 105 197 1
94 106 140 2
94 106 142 1
94 106 202 1
94 107 139 1
94 108 137 1
94 108 226 1
94 109 141 2
94 109 148 1
94 109 188 1
94 111 144 3
94 112 143 1
94 112 177 1
94 112 183 1
94 113 181 2
94 115 142 1
94 115 183 1
94 118 178 2
94 118 190 1
94 120 190 1
94 120 197 1
94 121 111 1
94 121 142 1
94 122 109 1
94 122 153 1
94 123 120 1
94 123 184 1
94 124 113 1
94 124 119 1
94 125 118 1
94 125 194 1
94 126 121 1
94 127 123 1
94 128 122 1
94 129 192 1
94 133 142 1
94 133 165 1
94 135 127 1
94 139 123 1
94 139 136 1
94 140 134 1
94 140 148 1
94 141 125 1
94 146 186 1
94 148 143 1
94 148 148 1
94 148 173 1
94 153 139 1
94 154 154 1
94 154 190 1
94 155 157 1
94 155 159 1
94 158 162 1
94 159 167 1
94 160 159 1
94 160 211 1
94 162 145 1
94 162 167 1
94 162 185 1
94 163 136 1
94 163 143 1
94 164 158 2
94 164 164 1
94 167 199 1
94 169 161 1
94 169 167 1
94 170 138 1
94 171 163 1
94 172 149 1
94 173 134 1
94 173 164 1
94 174 143 1
94 174 145 1
94 178 149 1
94 179 147 1
94 179 151 1
94 179 164 1
94 180 150 1
94 180 168 1
94 181 145 1
94 181 153 1
94 181 167 2
94 182 146 1
94 182 158 1
94 183 163 1
94 184 154 1
94 184 155 1
94 184 161 2
94 185 146 1
94 185 152 1
94 185 159 5
94 185 160 4
94 185 162 7
94 185 164 1
94 186 157 5
94 186 161 4
94 186 167 1
94 186 169 1
94 187 156 3
94 187 158 5
94 187 160 16
94 187 166 1
94 188 157 5
94 188 163 6
94 188 164 11
94 188 171 1
94 189 155 4
94 189 162 15
94 189 168 3
94 189 169 4
94 189 175 1
94 190 150 1
94 190 160 15
94 190 166 6
94 190 173 3
94 191 157 1
94 191 159 3
94 191 164 8
94 191 165 10
94 191 171 10
94 192 148 1
94 192 156 2
94 192 162 3
94 192 168 11
94 192 170 10
94 192 176 1
94 193 161 3
94 193 167 5
94 193 173 6
94 193 175 1
94 193 177 1
94 194 159 2
94 194 164 5
94 194 166 7
94 194 172 5
94 195 157 2
94 195 163 1
94 195 169 7
94 195 170 7
94 195 173 4
94 195 174 7
94 195 180 1
94 196 161 1
94 196 168 3
94 196 171 12
94 196 178 2
94 197 159 1
94 197 166 1
94 197 169 2
94 197 170 5
94 197 176 6
94 197 192 1
94 198 151 1
94 198 165 1
94 198 167 2
94 198 173 4
94 198 175 12
94 199 166 4
94 199 172 7
94 199 178 3
94 199 190 1
94 199 196 1
94 200 153 1
94 200 163 1
94 200 177 7
94 200 194 1
94 201 162 1
94 201 168 4
94 201 169 8
94 201 174 7
94 201 175 4
94 201 182 1
94 202 173 5
94 202 179 3
94 202 183 2
94 202 196 1
94 203 171 6
94 203 177 8
94 203 181 2
94 204 168 1
94 204 170 8
94 204 175 5
94 204 176 5
94 204 178 2
94 204 180 1
94 205 173 6
94 205 177 9
94 205 183 2
94 205 213 2
94 205 221 1
94 206 164 2
94 206 172 6
94 206 176 6
94 206 182 1
94 206 219 1
94 207 157 1
94 207 169 3
94 207 170 7
94 207 173 9
94 207 174 4
94 207 179 5
94 207 180 5
94 207 217 3
94 208 168 2
94 208 171 5
94 208 178 12
94 208 184 1
94 208 221 1
94 209 165 1
94 209 166 1
94 209 169 3
94 209 170 3
94 209 176 11
94 209 182 1
94 209 206 1
94 209 220 2
94 209 222 2
94 210 157 1
94 210 167 3
94 210 173 2
94 210 175 8
94 210 181 7
94 210 187 2
94 210 197 1
94 210 205 1
94 210 217 1
94 210 221 2
94 211 166 1
94 211 172 2
94 211 178 10
94 211 180 15
94 211 186 1
94 211 214 1
94 211 218 2
94 211 220 4
94 211 226 1
94 212 169 1
94 212 171 1
94 212 177 14
94 212 183 4
94 212 187 1
94 212 199 1
94 212 207 1
94 212 217 2
94 212 223 2
94 212 224 1
94 213 168 3
94 213 174 2
94 213 175 5
94 213 182 7
94 213 184 1
94 213 185 2
94 213 204 1
94 213 215 1
94 214 166 1
94 214 173 3
94 214 179 25
94 214 180 16
94 214 183 13
94 214 210 1
94 214 219 2
94 214 220 4
94 215 164 1
94 215 171 1
94 215 177 2
94 215 181 18
94 215 217 1
94 215 224 1
94 215 225 2
94 216 168 1
94 216 170 3
94 216 175 3
94 216 176 2
94 216 178 5
94 216 180 12
94 216 186 2
94 216 198 1
94 216 222 4
94 217 173 3
94 217 177 10
94 217 183 10
94 217 185 6
94 217 197 1
94 217 213 2
94 217 215 3
94 217 219 2
94 217 221 2
94 217 237 1
94 218 172 2
94 218 174 8
94 218 176 7
94 218 182 8
94 218 188 3
94 218 202 1
94 218 206 1
94 218 224 1
94 218 226 2
94 219 179 5
94 219 180 10
94 219 187 9
94 219 193 1
94 219 209 3
94 219 210 1
94 219 217 1
94 219 223 1
94 220 171 1
94 220 178 6
94 220 184 12
94 220 185 14
94 220 191 2
94 220 208 1
94 220 221 1
94 221 166 1
94 221 170 1
94 221 176 4
94 221 182 9
94 221 189 4
94 221 190 2
94 221 196 1
94 221 200 1
94 221 222 1
94 222 173 1
94 222 175 2
94 222 180 2
94 222 181 7
94 222 187 11
94 222 193 1
94 222 197 1
94 222 205 1
94 222 210 3
94 222 211 1
94 223 172 2
94 223 178 3
94 223 184 6
94 223 186 15
94 223 202 1
94 223 214 1
94 223 216 3
94 224 183 12
94 224 189 8
94 224 191 3
94 224 193 2
94 224 194 2
94 224 217 1
94 224 224 1
94 225 182 6
94 225 188 13
94 225 192 7
94 225 212 1
94 225 214 1
94 225 215 2
94 225 228 1
94 226 179 1
94 226 180 6
94 226 185 9
94 226 186 17
94 226 189 19
94 226 190 13
94 226 196 3
94 226 213 1
94 226 219 1
94 227 177 1
94 227 184 7
94 227 187 22
94 227 194 2
94 227 195 1
94 227 207 1
94 227 211 1
94 228 182 1
94 228 186 7
94 228 192 9
94 228 198 1
94 228 205 1
94 228 208 1
94 228 216 2
94 229 181 3
94 229 185 5
94 229 189 15
94 229 191 16
94 229 197 4
94 229 203 1
94 229 213 1
94 229 215 1
94 229 219 2
94 230 182 3
94 230 188 6
94 230 194 4
94 230 196 4
94 230 212 1
94 230 218 3
94 230 226 2
94 231 180 2
94 231 187 2
94 231 193 1
94 231 199 4
94 231 200 1
94 231 223 1
94 232 184 1
94 232 185 1
94 232 191 1
94 232 201 1
94 232 215 1
94 232 220 2
94 233 196 1
94 233 199 1
94 233 219 1
94 236 213 1
95 65 232 1
95 67 221 1
95 68 202 1
95 69 229 1
95 70 220 1
95 71 219 1
95 71 227 1
95 72 216 1
95 72 224 3
95 72 230 1
95 72 234 1
95 72 240 1
95 73 192 1
95 73 202 1
95 73 209 1
95 73 221 4
95 73 222 2
95 74 207 1
95 74 213 1
95 74 220 1
95 74 226 1
95 74 230 1
95 74 237 1
95 75 212 1
95 75 224 1
95 75 234 1
95 76 222 1
95 76 225 2
95 76 227 1
95 77 184 1
95 77 200 2
95 77 202 1
95 77 208 1
95 77 214 2
95 77 230 2
95 77 232 1
95 78 205 1
95 78 223 1
95 78 229 1
95 78 243 1
95 78 245 1
95 79 196 1
95 79 197 1
95 79 204 1
95 79 216 2
95 79 220 1
95 79 221 1
95 80 195 1
95 80 201 2
95 80 202 2
95 80 208 1
95 80 215 1
95 80 225 3
95 80 231 1
95 80 232 1
95 80 238 1
95 81 193 2
95 81 199 1
95 81 206 1
95 81 207 2
95 81 213 2
95 81 216 1
95 81 223 1
95 81 229 1
95 81 236 2
95 82 150 1
95 82 192 2
95 82 210 1
95 82 214 3
95 82 227 3
95 82 228 5
95 83 183 1
95 83 195 1
95 83 201 1
95 83 203 1
95 83 209 1
95 83 213 3
95 83 219 1
95 83 231 1
95 83 233 1
95 83 235 5
95 83 237 1
95 84 188 1
95 84 194 3
95 84 200 1
95 84 208 1
95 84 210 1
95 84 211 2
95 84 218 1
95 84 230 3
95 84 240 1
95 85 191 2
95 85 192 1
95 85 199 1
95 85 205 2
95 85 209 2
95 85 229 2
95 85 231 2
95 85 245 1
95 86 172 1
95 86 176 1
95 86 183 1
95 86 190 1
95 86 197 1
95 86 202 3
95 86 206 3
95 86 207 1
95 86 220 1
95 86 226 5
95 86 227 2
95 86 230 2
95 86 236 2
95 86 237 2
95 87 187 3
95 87 201 2
95 87 204 3
95 87 211 1
95 87 212 3
95 87 217 1
95 87 218 2
95 87 224 1
95 87 234 2
95 88 185 1
95 88 192 5
95 88 193 3
95 88 199 1
95 88 203 3
95 88 209 1
95 88 223 2
95 88 225 2
95 89 170 1
95 89 178 1
95 89 184 2
95 89 190 2
95 89 198 3
95 89 200 2
95 89 202 1
95 89 208 2
95 89 214 1
95 89 220 1
95 89 232 1
95 90 159 1
95 90 175 1
